,AYB,YR_RMDL,EYB,SALEDATE,GIS_LAST_MOD_DTTM
577,1907.0,,1957,2008-10-29 00:00:00,2018-07-22 18:01:43
578,1907.0,2004.0,2004,2008-08-04 00:00:00,2018-07-22 18:01:43
579,1907.0,2014.0,1967,2011-09-22 00:00:00,2018-07-22 18:01:43
580,1907.0,,1957,1996-04-30 00:00:00,2018-07-22 18:01:43
581,1911.0,,1969,2011-09-29 00:00:00,2018-07-22 18:01:43
582,1900.0,2008.0,1967,2015-07-30 00:00:00,2018-07-22 18:01:43
583,1890.0,2004.0,1969,2008-07-09 00:00:00,2018-07-22 18:01:43
584,1900.0,,1957,2014-04-15 00:00:00,2018-07-22 18:01:43
587,1920.0,,1967,2003-09-22 00:00:00,2018-07-22 18:01:43
588,1900.0,,1957,1994-12-19 00:00:00,2018-07-22 18:01:43
590,1908.0,,1967,2010-05-06 00:00:00,2018-07-22 18:01:43
592,1978.0,,1992,2018-01-22 00:00:00,2018-07-22 18:01:43
595,1905.0,,1963,2017-11-27 00:00:00,2018-07-22 18:01:43
596,1900.0,2004.0,1969,2001-06-14 00:00:00,2018-07-22 18:01:43
597,1917.0,2005.0,1964,2010-04-26 00:00:00,2018-07-22 18:01:43
598,1910.0,2015.0,1957,1992-06-26 00:00:00,2018-07-22 18:01:43
599,1920.0,2009.0,1967,2000-04-03 00:00:00,2018-07-22 18:01:43
600,1927.0,2008.0,1967,2010-05-11 00:00:00,2018-07-22 18:01:43
601,1900.0,2009.0,1972,2007-09-12 00:00:00,2018-07-22 18:01:43
602,1900.0,,1967,2005-11-30 00:00:00,2018-07-22 18:01:43
604,1895.0,1977.0,1972,2014-04-03 00:00:00,2018-07-22 18:01:43
605,1895.0,2011.0,1972,2011-04-22 00:00:00,2018-07-22 18:01:43
607,1895.0,1980.0,1972,2012-08-21 00:00:00,2018-07-22 18:01:43
608,1895.0,1991.0,1969,2004-05-20 00:00:00,2018-07-22 18:01:43
616,1895.0,2010.0,1972,2007-10-02 00:00:00,2018-07-22 18:01:43
617,1895.0,,1960,2014-05-07 00:00:00,2018-07-22 18:01:43
618,1890.0,2008.0,1969,2012-10-15 00:00:00,2018-07-22 18:01:43
619,1890.0,2010.0,1987,2013-07-15 00:00:00,2018-07-22 18:01:43
620,1983.0,1983.0,1986,1999-05-05 00:00:00,2018-07-22 18:01:43
621,1900.0,2013.0,1967,2013-06-19 00:00:00,2018-07-22 18:01:43
622,1881.0,2004.0,1969,2018-02-22 00:00:00,2018-07-22 18:01:43
623,1900.0,2002.0,1969,2004-06-30 00:00:00,2018-07-22 18:01:43
627,1890.0,1975.0,1960,2016-01-19 00:00:00,2018-07-22 18:01:43
628,1890.0,2010.0,1969,2001-10-11 00:00:00,2018-07-22 18:01:43
630,1890.0,1985.0,1963,2000-06-06 00:00:00,2018-07-22 18:01:43
632,1890.0,1977.0,1969,2004-11-08 00:00:00,2018-07-22 18:01:43
633,1890.0,,1960,2017-07-26 00:00:00,2018-07-22 18:01:43
634,1890.0,,1950,2002-03-08 00:00:00,2018-07-22 18:01:43
638,1885.0,1988.0,1969,2003-05-07 00:00:00,2018-07-22 18:01:43
639,1885.0,1990.0,1969,1996-08-20 00:00:00,2018-07-22 18:01:43
643,1885.0,2012.0,1986,2012-07-09 00:00:00,2018-07-22 18:01:43
645,1885.0,2011.0,1969,2010-05-11 00:00:00,2018-07-22 18:01:43
647,1885.0,2012.0,1969,2017-02-27 00:00:00,2018-07-22 18:01:43
648,1898.0,2001.0,1969,2006-02-09 00:00:00,2018-07-22 18:01:43
651,1885.0,2012.0,1969,1998-12-01 00:00:00,2018-07-22 18:01:43
653,1885.0,2015.0,1986,2015-05-27 00:00:00,2018-07-22 18:01:43
654,1885.0,2013.0,1986,2013-03-29 00:00:00,2018-07-22 18:01:43
655,1870.0,,1957,2000-11-29 00:00:00,2018-07-22 18:01:43
659,1870.0,,1957,1992-06-23 00:00:00,2018-07-22 18:01:43
663,1870.0,1973.0,1947,2017-06-30 00:00:00,2018-07-22 18:01:43
664,1870.0,1990.0,1980,2017-06-12 00:00:00,2018-07-22 18:01:43
665,1870.0,2008.0,1967,2010-08-25 00:00:00,2018-07-22 18:01:43
667,1872.0,1996.0,1967,2007-10-18 00:00:00,2018-07-22 18:01:43
668,1880.0,1990.0,1967,2018-03-28 00:00:00,2018-07-22 18:01:43
670,1870.0,2011.0,1967,2013-07-01 00:00:00,2018-07-22 18:01:43
671,1880.0,2007.0,1967,2017-07-18 00:00:00,2018-07-22 18:01:43
673,1906.0,2007.0,1972,2007-02-20 00:00:00,2018-07-22 18:01:43
674,1906.0,2009.0,1984,2013-08-15 00:00:00,2018-07-22 18:01:43
675,1906.0,2009.0,1972,2008-01-30 00:00:00,2018-07-22 18:01:43
676,1905.0,2001.0,1997,2009-08-28 00:00:00,2018-07-22 18:01:43
678,1906.0,2004.0,1972,2015-08-12 00:00:00,2018-07-22 18:01:43
681,1900.0,2001.0,1972,2016-07-29 00:00:00,2018-07-22 18:01:43
682,1900.0,2013.0,1983,2017-02-28 00:00:00,2018-07-22 18:01:43
684,1900.0,1973.0,1963,2005-11-07 00:00:00,2018-07-22 18:01:43
685,1900.0,,1960,2008-11-20 00:00:00,2018-07-22 18:01:43
687,1888.0,1966.0,1947,1996-04-30 00:00:00,2018-07-22 18:01:43
689,1912.0,2002.0,1987,2004-06-10 00:00:00,2018-07-22 18:01:43
691,1898.0,1980.0,1970,2014-04-28 00:00:00,2018-07-22 18:01:43
692,1902.0,2005.0,1969,2013-07-26 00:00:00,2018-07-22 18:01:43
693,1896.0,1981.0,1960,1996-09-18 00:00:00,2018-07-22 18:01:43
694,1898.0,2001.0,1986,2004-01-23 00:00:00,2018-07-22 18:01:43
697,1896.0,2007.0,1969,2003-12-29 00:00:00,2018-07-22 18:01:43
699,1912.0,1976.0,1963,2017-07-24 00:00:00,2018-07-22 18:01:43
700,1900.0,2002.0,1969,2013-06-20 00:00:00,2018-07-22 18:01:43
702,1900.0,,1967,2010-11-10 00:00:00,2018-07-22 18:01:43
703,1900.0,1965.0,1960,2015-04-03 00:00:00,2018-07-22 18:01:43
704,1917.0,2012.0,1967,2016-09-01 00:00:00,2018-07-22 18:01:43
705,1916.0,1980.0,1954,2016-02-24 00:00:00,2018-07-22 18:01:43
706,1916.0,2015.0,1957,2014-05-21 00:00:00,2018-07-22 18:01:43
707,1922.0,,1961,1998-07-29 00:00:00,2018-07-22 18:01:43
708,1900.0,1980.0,1972,2013-09-03 00:00:00,2018-07-22 18:01:43
712,1900.0,,1963,2009-08-12 00:00:00,2018-07-22 18:01:43
713,1900.0,2007.0,1972,2017-02-07 00:00:00,2018-07-22 18:01:43
714,1912.0,,1967,2004-01-07 00:00:00,2018-07-22 18:01:43
717,1890.0,1979.0,1950,2000-10-17 00:00:00,2018-07-22 18:01:43
719,1905.0,2016.0,1972,2016-09-14 00:00:00,2018-07-22 18:01:43
720,1905.0,2012.0,1972,2014-08-08 00:00:00,2018-07-22 18:01:43
721,1905.0,2009.0,1972,2005-06-14 00:00:00,2018-07-22 18:01:43
722,1900.0,2008.0,1972,1998-12-07 00:00:00,2018-07-22 18:01:43
727,1905.0,,1963,1998-11-23 00:00:00,2018-07-22 18:01:43
728,1905.0,,1963,1996-09-26 00:00:00,2018-07-22 18:01:43
729,1905.0,1978.0,1972,2014-04-15 00:00:00,2018-07-22 18:01:43
731,1907.0,2006.0,1963,2012-09-21 00:00:00,2018-07-22 18:01:43
734,1915.0,2007.0,1957,2007-07-17 00:00:00,2018-07-22 18:01:43
735,1915.0,1998.0,1967,2014-07-07 00:00:00,2018-07-22 18:01:43
738,1900.0,2001.0,1972,2005-11-09 00:00:00,2018-07-22 18:01:43
742,1979.0,1989.0,1990,1998-02-24 00:00:00,2018-07-22 18:01:43
743,1905.0,2007.0,1972,2006-12-01 00:00:00,2018-07-22 18:01:43
744,1905.0,1981.0,1963,1996-07-02 00:00:00,2018-07-22 18:01:43
746,1890.0,2007.0,1986,2016-05-12 00:00:00,2018-07-22 18:01:43
747,1890.0,2008.0,1969,2008-03-26 00:00:00,2018-07-22 18:01:43
749,1890.0,2012.0,1969,2010-12-08 00:00:00,2018-07-22 18:01:43
751,1890.0,,1960,2013-11-07 00:00:00,2018-07-22 18:01:43
754,1890.0,2004.0,1975,2008-07-23 00:00:00,2018-07-22 18:01:43
755,1890.0,2004.0,1969,2002-06-12 00:00:00,2018-07-22 18:01:43
756,1890.0,1989.0,1986,2010-09-16 00:00:00,2018-07-22 18:01:43
758,1890.0,,1960,2000-05-23 00:00:00,2018-07-22 18:01:43
762,1895.0,1985.0,1969,2006-04-04 00:00:00,2018-07-22 18:01:43
767,1895.0,2008.0,1969,2012-04-24 00:00:00,2018-07-22 18:01:43
771,1895.0,,1969,2008-08-13 00:00:00,2018-07-22 18:01:43
774,1895.0,,1960,2017-07-14 00:00:00,2018-07-22 18:01:43
776,1895.0,2009.0,1969,2003-09-22 00:00:00,2018-07-22 18:01:43
777,1895.0,1962.0,1960,2015-05-14 00:00:00,2018-07-22 18:01:43
778,1895.0,,1980,2015-04-10 00:00:00,2018-07-22 18:01:43
784,1875.0,1973.0,1967,2014-10-10 00:00:00,2018-07-22 18:01:43
785,1875.0,,1947,1993-09-01 00:00:00,2018-07-22 18:01:43
787,1875.0,2009.0,1957,2013-09-04 00:00:00,2018-07-22 18:01:43
789,1890.0,2006.0,1969,2014-12-12 00:00:00,2018-07-22 18:01:43
790,1890.0,,1969,2016-06-23 00:00:00,2018-07-22 18:01:43
791,1890.0,2014.0,1969,2014-07-10 00:00:00,2018-07-22 18:01:43
795,1890.0,2004.0,1969,2004-01-26 00:00:00,2018-07-22 18:01:43
796,1890.0,,1969,2018-01-16 00:00:00,2018-07-22 18:01:43
797,1890.0,2011.0,1969,2015-10-07 00:00:00,2018-07-22 18:01:43
799,1885.0,2015.0,1984,2016-02-10 00:00:00,2018-07-22 18:01:43
800,1885.0,,1967,1999-05-18 00:00:00,2018-07-22 18:01:43
802,1890.0,2009.0,1982,2013-09-30 00:00:00,2018-07-22 18:01:43
804,1885.0,2000.0,1986,2018-03-15 00:00:00,2018-07-22 18:01:43
810,1890.0,2008.0,1982,2009-11-05 00:00:00,2018-07-22 18:01:43
815,1925.0,1996.0,1960,2014-09-09 00:00:00,2018-07-22 18:01:43
816,1870.0,2008.0,1969,2015-03-31 00:00:00,2018-07-22 18:01:43
818,1910.0,2010.0,1969,2016-05-26 00:00:00,2018-07-22 18:01:43
820,1900.0,2004.0,1982,1997-12-11 00:00:00,2018-07-22 18:01:43
821,1900.0,2001.0,1969,2003-08-19 00:00:00,2018-07-22 18:01:43
827,1920.0,2000.0,1972,2009-06-22 00:00:00,2018-07-22 18:01:43
828,1900.0,2003.0,1972,2015-11-04 00:00:00,2018-07-22 18:01:43
829,1900.0,1989.0,1972,2013-06-10 00:00:00,2018-07-22 18:01:43
831,1900.0,,1950,1998-12-10 00:00:00,2018-07-22 18:01:43
832,1925.0,,1954,2002-07-01 00:00:00,2018-07-22 18:01:43
833,1900.0,,1954,1993-07-28 00:00:00,2018-07-22 18:01:43
836,1912.0,,1964,2005-06-17 00:00:00,2018-07-22 18:01:43
837,1925.0,,1957,2016-12-14 00:00:00,2018-07-22 18:01:43
839,1900.0,2012.0,1957,2000-01-28 00:00:00,2018-07-22 18:01:43
840,1900.0,,1967,2007-10-03 00:00:00,2018-07-22 18:01:43
841,1900.0,1992.0,1967,2018-06-14 00:00:00,2018-07-22 18:01:43
842,1918.0,,1957,2016-07-21 00:00:00,2018-07-22 18:01:43
844,1900.0,2004.0,1967,2004-08-31 00:00:00,2018-07-22 18:01:43
845,1900.0,2000.0,1957,2010-09-23 00:00:00,2018-07-22 18:01:43
846,1907.0,2010.0,1957,2004-04-26 00:00:00,2018-07-22 18:01:43
847,1907.0,2001.0,1964,2011-01-10 00:00:00,2018-07-22 18:01:43
850,1911.0,2000.0,1967,2004-04-22 00:00:00,2018-07-22 18:01:43
851,1911.0,1991.0,1954,1998-01-26 00:00:00,2018-07-22 18:01:43
852,1911.0,2012.0,1967,2010-08-24 00:00:00,2018-07-22 18:01:43
853,1917.0,2011.0,1967,2018-01-16 00:00:00,2018-07-22 18:01:43
857,1923.0,2011.0,1986,2012-07-16 00:00:00,2018-07-22 18:01:43
859,1905.0,2003.0,1969,2003-05-29 00:00:00,2018-07-22 18:01:43
860,1925.0,1980.0,1960,2008-11-13 00:00:00,2018-07-22 18:01:43
861,1900.0,1990.0,1963,2003-05-30 00:00:00,2018-07-22 18:01:43
864,1905.0,1985.0,1963,1998-04-08 00:00:00,2018-07-22 18:01:43
866,1905.0,2011.0,1972,2008-07-22 00:00:00,2018-07-22 18:01:43
867,1905.0,2004.0,1970,2004-04-30 00:00:00,2018-07-22 18:01:43
869,1905.0,2005.0,1972,2016-09-21 00:00:00,2018-07-22 18:01:43
870,1905.0,2002.0,1972,1998-06-10 00:00:00,2018-07-22 18:01:43
872,1907.0,1988.0,1970,2011-11-22 00:00:00,2018-07-22 18:01:43
875,1907.0,2010.0,1967,2017-08-30 00:00:00,2018-07-22 18:01:43
876,1908.0,1994.0,1957,1994-07-01 00:00:00,2018-07-22 18:01:43
877,1979.0,2008.0,1991,2013-01-02 00:00:00,2018-07-22 18:01:43
879,1900.0,1979.0,1961,2010-07-08 00:00:00,2018-07-22 18:01:43
882,1955.0,2012.0,1979,1995-09-28 00:00:00,2018-07-22 18:01:43
883,1890.0,2003.0,1991,1999-03-05 00:00:00,2018-07-22 18:01:43
885,1890.0,2005.0,1964,2014-03-31 00:00:00,2018-07-22 18:01:43
887,1890.0,1989.0,1954,2004-08-10 00:00:00,2018-07-22 18:01:43
888,1948.0,1963.0,1968,2007-11-27 00:00:00,2018-07-22 18:01:43
889,1860.0,2009.0,1954,2007-11-05 00:00:00,2018-07-22 18:01:43
890,1913.0,2004.0,1967,2017-11-09 00:00:00,2018-07-22 18:01:43
893,1880.0,2006.0,1972,2017-09-08 00:00:00,2018-07-22 18:01:43
894,1888.0,2005.0,1969,2008-07-18 00:00:00,2018-07-22 18:01:43
896,1885.0,,1963,1996-07-03 00:00:00,2018-07-22 18:01:43
897,1885.0,2007.0,1995,2014-09-03 00:00:00,2018-07-22 18:01:43
899,1872.0,2002.0,1972,2018-04-23 00:00:00,2018-07-22 18:01:43
900,1885.0,1980.0,1978,2017-03-07 00:00:00,2018-07-22 18:01:43
902,1885.0,1979.0,1963,2015-05-27 00:00:00,2018-07-22 18:01:43
904,1885.0,2009.0,1987,2010-10-21 00:00:00,2018-07-22 18:01:43
907,1883.0,2011.0,1991,2010-07-26 00:00:00,2018-07-22 18:01:43
909,1895.0,1985.0,1963,1995-03-21 00:00:00,2018-07-22 18:01:43
913,1900.0,1989.0,1963,2011-01-10 00:00:00,2018-07-22 18:01:43
914,1900.0,2007.0,1987,2003-06-06 00:00:00,2018-07-22 18:01:43
915,1900.0,1985.0,1957,2017-09-12 00:00:00,2018-07-22 18:01:43
916,1900.0,2012.0,1972,1994-11-03 00:00:00,2018-07-22 18:01:43
917,1900.0,,1960,2004-07-13 00:00:00,2018-07-22 18:01:43
918,1900.0,2010.0,1969,2013-07-16 00:00:00,2018-07-22 18:01:43
919,1905.0,2008.0,1969,2003-05-09 00:00:00,2018-07-22 18:01:43
920,1833.0,2000.0,1954,2017-12-29 00:00:00,2018-07-22 18:01:43
921,1890.0,2007.0,1986,2016-12-27 00:00:00,2018-07-22 18:01:43
923,1895.0,2009.0,1982,2013-06-06 00:00:00,2018-07-22 18:01:43
924,1985.0,2012.0,2002,2012-10-18 00:00:00,2018-07-22 18:01:43
929,1885.0,2009.0,1972,2010-07-27 00:00:00,2018-07-22 18:01:43
930,1890.0,2013.0,1967,2013-08-15 00:00:00,2018-07-22 18:01:43
931,1890.0,,1957,2015-11-03 00:00:00,2018-07-22 18:01:43
932,1892.0,,1972,2014-05-19 00:00:00,2018-07-22 18:01:43
933,1978.0,2004.0,1992,1992-06-23 00:00:00,2018-07-22 18:01:43
934,1978.0,2004.0,1992,2017-03-23 00:00:00,2018-07-22 18:01:43
935,1978.0,2011.0,1992,2002-02-28 00:00:00,2018-07-22 18:01:43
942,1875.0,2004.0,1963,1998-12-07 00:00:00,2018-07-22 18:01:43
946,1883.0,2009.0,1969,2016-02-16 00:00:00,2018-07-22 18:01:43
947,1885.0,2006.0,1978,2006-05-25 00:00:00,2018-07-22 18:01:43
951,1885.0,2005.0,1972,2005-02-18 00:00:00,2018-07-22 18:01:43
952,1900.0,2007.0,1987,2017-01-19 00:00:00,2018-07-22 18:01:43
954,1885.0,2008.0,1969,2007-06-28 00:00:00,2018-07-22 18:01:43
955,1885.0,2009.0,1972,2012-04-24 00:00:00,2018-07-22 18:01:43
956,1888.0,2004.0,1963,2018-05-18 00:00:00,2018-07-22 18:01:43
957,1885.0,2004.0,1972,2001-12-20 00:00:00,2018-07-22 18:01:43
961,1890.0,2002.0,1967,2014-11-10 00:00:00,2018-07-22 18:01:43
962,1890.0,2010.0,1967,2001-10-31 00:00:00,2018-07-22 18:01:43
963,1890.0,1999.0,1957,2016-02-22 00:00:00,2018-07-22 18:01:43
964,1900.0,1991.0,1954,1994-04-29 00:00:00,2018-07-22 18:01:43
965,1912.0,2003.0,1967,2003-05-28 00:00:00,2018-07-22 18:01:43
966,1912.0,2014.0,1967,2012-05-17 00:00:00,2018-07-22 18:01:43
967,1912.0,1980.0,1960,2001-11-28 00:00:00,2018-07-22 18:01:43
968,1914.0,2003.0,1980,2017-07-13 00:00:00,2018-07-22 18:01:43
969,1916.0,2009.0,1967,2014-12-10 00:00:00,2018-07-22 18:01:43
970,1916.0,2004.0,1967,2007-03-08 00:00:00,2018-07-22 18:01:43
972,1917.0,,1967,2014-04-11 00:00:00,2018-07-22 18:01:43
975,1916.0,2011.0,1967,2013-03-22 00:00:00,2018-07-22 18:01:43
977,1900.0,,1957,2016-02-19 00:00:00,2018-07-22 18:01:43
978,1913.0,2010.0,1963,2003-09-22 00:00:00,2018-07-22 18:01:43
983,1912.0,2004.0,1977,2005-01-14 00:00:00,2018-07-22 18:01:43
985,1912.0,1996.0,1957,2015-07-15 00:00:00,2018-07-22 18:01:43
988,1912.0,1980.0,1950,2010-12-02 00:00:00,2018-07-22 18:01:43
992,1912.0,1964.0,1967,2012-08-20 00:00:00,2018-07-22 18:01:43
993,1912.0,,1960,2017-04-21 00:00:00,2018-07-22 18:01:43
996,1900.0,,1957,2006-11-21 00:00:00,2018-07-22 18:01:43
997,1900.0,2005.0,1964,2014-06-04 00:00:00,2018-07-22 18:01:43
999,1900.0,,1964,1999-05-04 00:00:00,2018-07-22 18:01:43
1000,1900.0,2014.0,1984,2018-05-29 00:00:00,2018-07-22 18:01:43
1001,1900.0,,1961,2002-04-09 00:00:00,2018-07-22 18:01:43
1002,1900.0,2015.0,1964,2015-07-08 00:00:00,2018-07-22 18:01:43
1003,1900.0,1992.0,1964,2001-04-13 00:00:00,2018-07-22 18:01:43
1005,1880.0,,1943,2000-01-05 00:00:00,2018-07-22 18:01:43
1006,1880.0,,1967,2015-03-24 00:00:00,2018-07-22 18:01:43
1008,1880.0,,1943,1999-02-04 00:00:00,2018-07-22 18:01:43
1009,1881.0,,1967,2017-08-21 00:00:00,2018-07-22 18:01:43
1012,1900.0,2011.0,1954,2011-02-07 00:00:00,2018-07-22 18:01:43
1013,1900.0,,1943,2017-10-10 00:00:00,2018-07-22 18:01:43
1014,1900.0,2013.0,1972,2013-06-17 00:00:00,2018-07-22 18:01:43
1016,1909.0,,1967,2007-05-31 00:00:00,2018-07-22 18:01:43
1018,1900.0,2012.0,1964,2018-02-14 00:00:00,2018-07-22 18:01:43
1019,1900.0,,1954,2018-06-08 00:00:00,2018-07-22 18:01:43
1021,1890.0,1999.0,1960,1999-02-03 00:00:00,2018-07-22 18:01:43
1022,1890.0,2004.0,1969,2004-11-29 00:00:00,2018-07-22 18:01:43
1024,1890.0,2006.0,1969,2007-03-05 00:00:00,2018-07-22 18:01:43
1025,1890.0,2004.0,1960,2010-05-19 00:00:00,2018-07-22 18:01:43
1029,1912.0,,1957,2001-07-26 00:00:00,2018-07-22 18:01:43
1031,1912.0,2017.0,1967,2017-07-12 00:00:00,2018-07-22 18:01:43
1032,1900.0,,1957,1996-09-23 00:00:00,2018-07-22 18:01:43
1033,1900.0,2009.0,1964,2009-08-03 00:00:00,2018-07-22 18:01:43
1034,1900.0,2006.0,1967,2012-11-06 00:00:00,2018-07-22 18:01:43
1035,1900.0,,1954,2015-11-24 00:00:00,2018-07-22 18:01:43
1036,1900.0,2004.0,1964,2018-07-09 00:00:00,2018-07-22 18:01:43
1039,1880.0,2006.0,1964,2010-08-20 00:00:00,2018-07-22 18:01:43
1043,1880.0,2007.0,1964,2017-05-18 00:00:00,2018-07-22 18:01:43
1044,1900.0,2014.0,1967,2012-11-14 00:00:00,2018-07-22 18:01:43
1046,1900.0,1972.0,1967,2014-11-12 00:00:00,2018-07-22 18:01:43
1047,1900.0,2001.0,1947,2001-09-12 00:00:00,2018-07-22 18:01:43
1048,1900.0,,1947,2005-08-03 00:00:00,2018-07-22 18:01:43
1051,1900.0,2016.0,1967,2016-09-02 00:00:00,2018-07-22 18:01:43
1054,1900.0,2007.0,1987,2013-10-30 00:00:00,2018-07-22 18:01:43
1055,2001.0,,2007,2001-07-26 00:00:00,2018-07-22 18:01:43
1056,2000.0,,2006,2016-12-08 00:00:00,2018-07-22 18:01:43
1057,2000.0,,2006,2001-04-02 00:00:00,2018-07-22 18:01:43
1058,2001.0,,2007,2001-02-21 00:00:00,2018-07-22 18:01:43
1059,2001.0,,2011,2015-10-06 00:00:00,2018-07-22 18:01:43
1061,2001.0,,2007,2003-12-08 00:00:00,2018-07-22 18:01:43
1063,2001.0,,2007,2008-10-21 00:00:00,2018-07-22 18:01:43
1064,2001.0,,2007,2005-07-19 00:00:00,2018-07-22 18:01:43
1065,2001.0,,2007,2013-09-05 00:00:00,2018-07-22 18:01:43
1066,2001.0,2009.0,2007,2003-11-03 00:00:00,2018-07-22 18:01:43
1067,2001.0,,2007,2001-05-23 00:00:00,2018-07-22 18:01:43
1068,2001.0,,2007,2008-02-08 00:00:00,2018-07-22 18:01:43
1069,2001.0,,2007,2006-06-06 00:00:00,2018-07-22 18:01:43
1070,2001.0,,2007,2016-06-07 00:00:00,2018-07-22 18:01:43
1071,2001.0,,2007,2006-02-06 00:00:00,2018-07-22 18:01:43
1072,2001.0,,2007,2001-07-30 00:00:00,2018-07-22 18:01:43
1073,2001.0,,2007,2018-04-04 00:00:00,2018-07-22 18:01:43
1074,2001.0,,2007,2016-10-04 00:00:00,2018-07-22 18:01:43
1075,2001.0,,2007,2001-08-21 00:00:00,2018-07-22 18:01:43
1076,2001.0,,2007,2003-05-07 00:00:00,2018-07-22 18:01:43
1077,2001.0,,2007,2001-08-23 00:00:00,2018-07-22 18:01:43
1078,2001.0,,2007,2001-08-24 00:00:00,2018-07-22 18:01:43
1079,2001.0,,2007,2013-12-18 00:00:00,2018-07-22 18:01:43
1081,2001.0,,2007,2012-11-16 00:00:00,2018-07-22 18:01:43
1082,2001.0,,2007,2012-01-19 00:00:00,2018-07-22 18:01:43
1083,2001.0,,2007,2018-03-19 00:00:00,2018-07-22 18:01:43
1086,2001.0,,2007,2001-07-26 00:00:00,2018-07-22 18:01:43
1087,2001.0,,2007,2014-06-30 00:00:00,2018-07-22 18:01:43
1088,2001.0,,2007,2001-07-24 00:00:00,2018-07-22 18:01:43
1089,2001.0,,2011,2017-05-23 00:00:00,2018-07-22 18:01:43
1090,2001.0,2007.0,2007,2008-05-20 00:00:00,2018-07-22 18:01:43
1093,1900.0,,1947,2014-12-22 00:00:00,2018-07-22 18:01:43
1094,1900.0,2007.0,1967,2016-07-07 00:00:00,2018-07-22 18:01:43
1095,1900.0,,1980,2015-09-01 00:00:00,2018-07-22 18:01:43
1096,1900.0,2011.0,1964,2015-08-31 00:00:00,2018-07-22 18:01:43
1097,1900.0,1995.0,1954,2007-11-13 00:00:00,2018-07-22 18:01:43
1100,1910.0,2010.0,1964,2009-04-27 00:00:00,2018-07-22 18:01:43
1101,1910.0,2002.0,1964,2007-12-05 00:00:00,2018-07-22 18:01:43
1104,1910.0,2006.0,1957,2006-01-09 00:00:00,2018-07-22 18:01:43
1105,1900.0,,1967,2004-10-22 00:00:00,2018-07-22 18:01:43
1108,1910.0,,1957,2016-06-29 00:00:00,2018-07-22 18:01:43
1110,1900.0,2003.0,1967,2002-04-22 00:00:00,2018-07-22 18:01:43
1113,1900.0,,1957,2004-12-10 00:00:00,2018-07-22 18:01:43
1118,1900.0,,1967,2005-07-26 00:00:00,2018-07-22 18:01:43
1121,1900.0,,1960,1999-08-04 00:00:00,2018-07-22 18:01:43
1123,1900.0,2011.0,1967,2012-04-09 00:00:00,2018-07-22 18:01:43
1125,1900.0,2008.0,1969,2017-10-19 00:00:00,2018-07-22 18:01:43
1126,1900.0,,1954,2015-08-28 00:00:00,2018-07-22 18:01:43
1128,1909.0,2006.0,1967,2014-12-31 00:00:00,2018-07-22 18:01:43
1130,1911.0,,1954,2000-10-11 00:00:00,2018-07-22 18:01:43
1133,1900.0,,1954,2000-09-08 00:00:00,2018-07-22 18:01:43
1135,1900.0,,1967,2006-06-05 00:00:00,2018-07-22 18:01:43
1136,1900.0,2002.0,1967,2015-05-05 00:00:00,2018-07-22 18:01:43
1138,1900.0,2008.0,1970,2015-09-14 00:00:00,2018-07-22 18:01:43
1139,2004.0,,2008,2003-10-15 00:00:00,2018-07-22 18:01:43
1140,2004.0,,2008,2003-10-15 00:00:00,2018-07-22 18:01:43
1141,2004.0,,2008,2003-10-15 00:00:00,2018-07-22 18:01:43
1142,2004.0,,2008,2003-10-15 00:00:00,2018-07-22 18:01:43
1143,2004.0,,2008,2003-10-15 00:00:00,2018-07-22 18:01:43
1144,2004.0,,2008,2003-10-15 00:00:00,2018-07-22 18:01:43
1148,2016.0,,2017,2017-02-02 00:00:00,2018-07-22 18:01:43
1151,1910.0,2006.0,1984,2013-06-03 00:00:00,2018-07-22 18:01:43
1152,1900.0,2004.0,1964,2005-01-18 00:00:00,2018-07-22 18:01:43
1156,1909.0,1960.0,1957,1998-01-20 00:00:00,2018-07-22 18:01:43
1157,1909.0,1960.0,1943,2005-12-05 00:00:00,2018-07-22 18:01:43
1158,1909.0,,1954,2012-02-06 00:00:00,2018-07-22 18:01:43
1160,1909.0,1960.0,1954,1994-09-14 00:00:00,2018-07-22 18:01:43
1162,1909.0,,1954,2001-05-31 00:00:00,2018-07-22 18:01:43
1163,1909.0,,1943,2018-06-13 00:00:00,2018-07-22 18:01:43
1164,1909.0,,1954,2005-08-02 00:00:00,2018-07-22 18:01:43
1165,1900.0,2006.0,1987,2013-09-03 00:00:00,2018-07-22 18:01:43
1167,1882.0,1991.0,1957,2005-11-07 00:00:00,2018-07-22 18:01:43
1168,1900.0,2012.0,1967,2010-10-06 00:00:00,2018-07-22 18:01:43
1169,1900.0,2007.0,1957,2017-09-13 00:00:00,2018-07-22 18:01:43
1170,1900.0,,1957,2017-02-07 00:00:00,2018-07-22 18:01:43
1172,1900.0,2012.0,1967,2016-07-12 00:00:00,2018-07-22 18:01:43
1173,1900.0,,1957,1999-05-13 00:00:00,2018-07-22 18:01:43
1174,1900.0,1977.0,1967,2008-05-14 00:00:00,2018-07-22 18:01:43
1175,1900.0,1998.0,1957,2007-04-13 00:00:00,2018-07-22 18:01:43
1176,1900.0,1996.0,1957,2002-02-15 00:00:00,2018-07-22 18:01:43
1178,1900.0,2006.0,1982,2007-12-27 00:00:00,2018-07-22 18:01:43
1179,1900.0,2010.0,1967,2015-05-04 00:00:00,2018-07-22 18:01:43
